true_counts,estimates,absolute_error,normalized_error,relative_error
122074,20,122054,0.22750301028529676,0.9998361649491292
6933,48,6885,0.012833321528292954,0.9930765902206837
2748,48,2700,0.005032675109134492,0.982532751091703
454,42,412,0.0007679489425790409,0.9074889867841409
4729,36,4693,0.008747534921173396,0.9923873969126665
5387,41,5346,0.009964696716086293,0.9923890848338592
6241,14,6227,0.011606839964659436,0.9977567697484377
122527,169,122358,0.22806965222351042,0.9986207121695626
119674,20,119654,0.22302952129939943,0.9998328793221586
373,53,320,0.0005964651981196434,0.8579088471849866
6933,46,6887,0.012837049435781202,0.9933650656281552
48691,1839,46852,0.0873299608196923,0.962231213160543
6487,47,6440,0.012003862112157825,0.9927547402497302
5970,47,5923,0.011040198026445775,0.9921273031825796
9877,16,9861,0.018380447870805637,0.9983800749215349
1174,12,1162,0.0021659142506719555,0.989778534923339
2097,134,1963,0.0036589411997151877,0.9360991893180735
10194,14,10180,0.018975049115181157,0.9986266431234059
9369,7,9362,0.01745033495248782,0.9992528551606361
123955,148,123807,0.23077052119874594,0.9988060183130975
2597,29,2568,0.0047866332149101385,0.9888332691567193
3635,47,3588,0.006687866033916502,0.98707015130674
3771,49,3722,0.006937635835629103,0.9870060991779369
6741,48,6693,0.012475442409421169,0.9928793947485536
114847,19,114828,0.21403408053025755,0.9998345625048978
1987,50,1937,0.003610478402367967,0.9748364368394564
216243,43,216200,0.4029867994795841,0.9998011496325893
2814,43,2771,0.005165015824967287,0.9847192608386638
83310,1875,81435,0.15179107315272863,0.9774936982355059
1019,37,982,0.0018304025767296559,0.9636898920510304
123898,158,123740,0.23064563629788964,0.9987247574617831
2413,47,2366,0.004410114558597114,0.9805221715706589
4811,53,4758,0.00886869191454145,0.9889835792974434
11358,16,11342,0.021140963365853114,0.9985913012854376
6570,6,6564,0.012234992376429187,0.9990867579908675
1538,41,1497,0.0027903387549534572,0.9733420026007802
2997,10,2987,0.0055676298336980465,0.9966633299966633
218507,48,218459,0.40719747098756,0.9997803274036987
216243,43,216200,0.4029867994795841,0.9998011496325893
49377,1858,47519,0.08857321796702293,0.9623711444599713
3024,42,2982,0.005558310064977427,0.9861111111111112
9853,19,9834,0.018330121119714292,0.9980716533035624
121831,172,121659,0.22676674855636783,0.9985882082556985
6733,45,6688,0.012466122640700548,0.9933165008168722
5046,9,5037,0.009388735009152013,0.9982164090368609
4752,8,4744,0.008842596562123715,0.9983164983164983
4838,11,4827,0.008997304722885997,0.9977263331955354
119049,157,118892,0.22160918854637704,0.9986812152979025
5740,8,5732,0.010684182861318113,0.9986062717770035
5139,10,5129,0.00956021875361141,0.9980540961276513
2879,52,2827,0.005269397234638225,0.981938172976728
3137,53,3084,0.0057484333468780634,0.9831048772712783
5478,43,5435,0.010130588599313319,0.9921504198612633
3810,48,3762,0.007012193985394059,0.9874015748031496
6620,44,6576,0.012257359821358673,0.9933534743202417
135494,18,135476,0.25252099743892753,0.9998671527890534
123948,167,123781,0.2307220584013987,0.9986526607932359
121500,156,121344,0.2261796031269688,0.9987160493827161
2142,7,2135,0.003979541243704496,0.9967320261437909
80500,1888,78612,0.14652913173306692,0.9765465838509316
121025,155,120870,0.22529608905225407,0.9987192728775046
124767,151,124616,0.23227845977774217,0.9987897440829706
79597,278,79319,0.1478469470301625,0.9965074060580172
119538,166,119372,0.2225038863435565,0.9986113202496277
123624,155,123469,0.23014050483323206,0.9987461981492267
5045,59,4986,0.009293673368201695,0.9883052527254708
118038,162,117876,0.21971541154234717,0.9986275606160728
1796,16,1780,0.003317837664540517,0.9910913140311804
184124,565,183559,0.34214548531763633,0.9969314157850144
5389,7,5382,0.010031799050874753,0.9987010577101503
1996,8,1988,0.003705540043318285,0.9959919839679359
6588,42,6546,0.012201441209034956,0.9936247723132969
495,6,489,0.0009114733808765802,0.9878787878787879
83453,1879,81574,0.15205016272316185,0.9774843324985321
5207,43,5164,0.009625457134655747,0.9917418859227962
123863,166,123697,0.2305654862868923,0.9986598096283797
120740,161,120579,0.22475367851271402,0.9986665562365413
7304,1,7303,0.013612454193336739,0.9998630887185104
77066,1902,75164,0.14010221922332775,0.9753198557080943
184124,565,183559,0.34214548531763633,0.9969314157850144
11398,12,11386,0.021222977330594563,0.9989471837164415
80556,1892,78664,0.14662605732776135,0.9765132330304385
1691,53,1638,0.003053156232874925,0.9686575990538143
5763,9,5754,0.010725189843688839,0.9984383133784487
182814,581,182233,0.3396738826529281,0.9968219064185456
2693,42,2651,0.004941341375672421,0.9844040103973264
9965,21,9944,0.01853515603156792,0.9978926241846463
122955,156,122799,0.22889165582466905,0.9987312431377333
83511,44,83467,0.15557862716078838,0.999473123301122
122543,168,122375,0.22810133943716052,0.9986290526590667
10149,16,10133,0.018887443289207335,0.9984234899990146
184922,22,184900,0.3446450472885065,0.9998810309211451
9369,7,9362,0.01745033495248782,0.9992528551606361
2898,15,2883,0.0053737786443091625,0.994824016563147
7009,45,6964,0.01298057387407874,0.9935796832643744
5871,35,5836,0.010878034050706998,0.9940384942939874
3055,42,3013,0.005616092631045268,0.9862520458265139
83511,44,83467,0.15557862716078838,0.999473123301122
2467,137,2330,0.004343012223808654,0.944466963923794
2936,15,2921,0.005444608886585871,0.9948910081743869
123898,158,123740,0.23064563629788964,0.9987247574617831
964,35,929,0.0017316130282910899,0.9636929460580913
2106,1834,272,0.000506995418401697,0.1291547958214625
215329,40,215289,0.4012887376186873,0.9998142377478184
77389,1896,75493,0.1407154600051445,0.9755003941128584
2952,11,2941,0.005481887961468348,0.9962737127371274
2690,44,2646,0.004932021606951802,0.9836431226765799
184124,565,183559,0.34214548531763633,0.9969314157850144
670,13,657,0.001224617609889393,0.9805970149253731
9537,12,9525,0.017754159412780014,0.9987417426863794
5053,53,5000,0.00931976872061943,0.9895111814763506
79294,1850,77444,0.14435203375993022,0.9766691048503039
7495,17,7478,0.013938646098558417,0.9977318212141427
3144,50,3094,0.0057670728843193025,0.9840966921119593
10131,21,10110,0.018844572353092486,0.9979271542789458
2045,36,2009,0.0037446830719448866,0.9823960880195599
3229,13,3216,0.005994475241102417,0.9959739857541035
215329,40,215289,0.4012887376186873,0.9998142377478184
120769,150,120619,0.22482823666247898,0.9987579594101135
4780,40,4740,0.008835140747147219,0.9916317991631799
216243,43,216200,0.4029867994795841,0.9998011496325893
5158,36,5122,0.009547171077402543,0.9930205506010081
3063,56,3007,0.005604908908580525,0.9817172706496898
5826,40,5786,0.010784836363500803,0.9931342258839684
81149,1883,79266,0.14774815748172393,0.9767957707427078
123530,151,123379,0.2299727489962609,0.998777624868453
10171,18,10153,0.018924722364089812,0.9982302625110608
5033,9,5024,0.009364503610478402,0.9982118021060997
83453,1879,81574,0.15205016272316185,0.9774843324985321
218507,48,218459,0.40719747098756,0.9997803274036987
3804,11,3793,0.007069976551461899,0.9971083070452156
939,60,879,0.0016384153410848956,0.9361022364217252
183568,573,182995,0.3410942154059505,0.9968785409221651
5589,41,5548,0.010341215372399319,0.9926641617462874
184922,22,184900,0.3446450472885065,0.9998810309211451
117183,169,117014,0.21810868341491238,0.99855781128662
562,26,536,0.0009990792068504028,0.9537366548042705
5395,45,5350,0.009972152531062789,0.9916589434661723
3746,49,3697,0.006891036992026006,0.9869193806727176
7161,47,7114,0.013260166935697324,0.9934366708560257
2727,266,2461,0.004587190164288883,0.9024569123579025
5712,41,5671,0.010570481682926557,0.9928221288515406
7277,1,7276,0.013562127442245393,0.9998625807338188
4052,5,4047,0.007543420802469366,0.9987660414610069
7146,49,7097,0.013228479722047218,0.9931430170724881
123046,169,122877,0.22903704421671073,0.9986265299156413
39785,575,39210,0.07308562630709756,0.9855473168279503
4722,13,4709,0.008777358181079378,0.9972469292672597
1994,51,1943,0.00362166212483271,0.9744232698094283
6945,50,6895,0.012851961065734193,0.9928005759539237
6033,45,5988,0.011161355019813829,0.9925410243659871
4043,15,4028,0.007508005681331012,0.9962898837496909
1663,7,1656,0.003086707400269155,0.9957907396271798
4253,14,4239,0.007901299921341151,0.9967082059722548
3130,8,3122,0.005819263589154772,0.997444089456869
114847,19,114828,0.21403408053025755,0.9998345625048978
39785,575,39210,0.07308562630709756,0.9855473168279503
79315,1899,77416,0.14429984305509475,0.9760574922776272
120457,156,120301,0.22423549937184759,0.9987049320504412
4157,14,4143,0.0077223603619052585,0.9966321866730815
5469,47,5422,0.01010635720063971,0.9914061071493875
1950,16,1934,0.0036048865411355954,0.9917948717948718
4825,7,4818,0.008980529139188882,0.9985492227979275
1159,44,1115,0.0020783084246981326,0.9620362381363244
77921,1874,76047,0.14174809037938915,0.9759500006416756
7648,14,7634,0.014229422882641745,0.9981694560669456
215329,40,215289,0.4012887376186873,0.9998142377478184
82939,1879,81060,0.1510920904986822,0.9773447955726497
3905,50,3855,0.00718554168359758,0.9871959026888605
6290,45,6245,0.011640391132053667,0.9928457869634341
2897,50,2847,0.005306676309520703,0.9827407663099759
3698,49,3649,0.00680156721230806,0.986749594375338
5804,46,5758,0.010732645658665335,0.9920744314266023
5120,53,5067,0.00944465362147573,0.9896484375
5139,10,5129,0.00956021875361141,0.9980540961276513
1663,7,1656,0.003086707400269155,0.9957907396271798
1356,10,1346,0.0025088817395907503,0.9926253687315634
124795,164,124631,0.232306419083904,0.9986858447854481
2971,44,2927,0.005455792609050614,0.985190171659374
83179,1879,81300,0.1515394393972719,0.9774101636230299
118495,148,118347,0.2205933337558295,0.9987510021519895
4261,16,4245,0.007912483643805895,0.9962450129077681
120200,152,120048,0.22376391907458423,0.9987354409317803
2874,47,2827,0.005269397234638225,0.9836464857341684
39785,575,39210,0.07308562630709756,0.9855473168279503
122543,168,122375,0.22810133943716052,0.9986290526590667
118808,164,118644,0.2211469280178343,0.9986196215743047
5069,9,5060,0.009431605945266862,0.9982245018741369
673,7,666,0.0012413931935865079,0.9895988112927192
114847,19,114828,0.21403408053025755,0.9998345625048978
1132,49,1083,0.0020186619048861683,0.9567137809187279
6735,13,6722,0.01252949706800076,0.9980697847067558
5771,49,5722,0.010665543323876875,0.991509270490383
123530,151,123379,0.2299727489962609,0.998777624868453
6523,46,6477,0.012072828400690409,0.9929480300475242
3522,4,3518,0.0065573892718278305,0.9988642816581488
6554,46,6508,0.012130610966758248,0.9929813854134879
6231,46,6185,0.011528553907406234,0.9926175573744183
2971,44,2927,0.005455792609050614,0.985190171659374
5624,50,5574,0.01038967816974654,0.9911095305832148
