true_counts,estimates,absolute_error,normalized_error,relative_error
122074,95,121979,0.22736321375448748,0.9992217835083638
6933,152,6781,0.01263947033890407,0.978075869032165
2748,200,2548,0.004749354140027661,0.9272197962154294
454,165,289,0.000538682632051803,0.6365638766519823
4729,162,4567,0.008512676749413787,0.9657432861069993
5387,173,5214,0.009718654821861942,0.9678856506404306
6241,55,6186,0.011530417861150357,0.9911873097260054
122527,794,121733,0.22690468113343298,0.9935197956368801
119674,93,119581,0.22289345267607838,0.9992228888480371
373,167,206,0.00038397447128952046,0.5522788203753352
6933,161,6772,0.012622694755206955,0.9767777296985432
48691,6978,41713,0.07775110252863965,0.8566880943090098
6487,166,6321,0.011782051616607083,0.9744103591798983
5970,181,5789,0.010790428224733174,0.9696817420435511
9877,59,9818,0.01830029785980831,0.9940265262731599
1174,46,1128,0.0021025398233717432,0.9608177172061328
2097,561,1536,0.0028630329509742886,0.7324749642346209
10194,54,10140,0.0189004909654162,0.9947027663331371
9369,32,9337,0.01740373610888472,0.9965844807343367
123955,748,123207,0.2296521489522716,0.993965552014844
2597,197,2400,0.004473488985897326,0.9241432422025414
3635,174,3461,0.006451143908412769,0.9521320495185694
3771,176,3595,0.006700913710125369,0.9533280297003447
6741,160,6581,0.012266679590079292,0.9762646491618454
114847,84,114763,0.2139129235368895,0.9992685921269167
1987,199,1788,0.003332749294493508,0.8998490186210367
216243,194,216049,0.4027053424642214,0.9991028611330771
2814,192,2622,0.004887286717092829,0.9317697228144989
83310,7644,75666,0.14103792400287796,0.9082463089665106
1019,167,852,0.0015880885899935506,0.8361138370951914
123898,747,123151,0.22954776754260067,0.9939708469870377
2413,185,2228,0.004152888941908017,0.9233319519270617
4811,168,4643,0.008654337233967201,0.9650800249428393
11358,39,11319,0.021098092429738265,0.996566296883254
6570,29,6541,0.012192121440314337,0.9955859969558599
1538,156,1382,0.00257598407437921,0.8985695708712613
2997,24,2973,0.005541534481280312,0.991991991991992
218507,204,218303,0.40690669420347664,0.9990663914657196
216243,194,216049,0.4027053424642214,0.9991028611330771
49377,6991,42386,0.07900554339843502,0.8584158616359844
3024,168,2856,0.005323451893217818,0.9444444444444444
9853,51,9802,0.018270474599902328,0.9948239114990358
121831,783,121048,0.22562787281870814,0.9935730643268134
6733,177,6556,0.012220080746476196,0.973711569879697
5046,19,5027,0.009370095471710775,0.9962346413000396
4752,28,4724,0.008805317487241237,0.9941077441077442
4838,27,4811,0.008967481462980015,0.9944191814799503
119049,772,118277,0.22046285699374085,0.9935152752228075
5740,22,5718,0.010658087508900379,0.9961672473867595
5139,58,5081,0.009470748973893463,0.9887137575403775
2879,138,2741,0.005109097212643571,0.9520666898228551
3137,143,2994,0.0055806775099069145,0.9544150462225056
5478,170,5308,0.009893866473809586,0.9689667761956918
3810,175,3635,0.006775471859890325,0.9540682414698163
6620,174,6446,0.012015045834622567,0.9737160120845921
135494,100,135394,0.2523681532319094,0.9992619599391855
123948,785,123163,0.22957013498753015,0.9936666989382644
121500,757,120743,0.22505936692675035,0.9937695473251029
2142,20,2122,0.003955309845030886,0.9906629318394025
80500,7693,72807,0.13570888024842775,0.9044347826086957
121025,754,120271,0.22417958075952388,0.9937698822557323
124767,748,124019,0.23116567939250018,0.9940048249937884
79597,1144,78453,0.1462327630877512,0.9856275990301142
119538,790,118748,0.2213407792072232,0.9933912228747344
123624,747,122877,0.22903704421671073,0.9939574839836924
5045,177,4868,0.009073726826395076,0.9649157581764123
118038,772,117266,0.2185783997584316,0.9934597333062234
1796,52,1744,0.003250735329752057,0.9710467706013363
184124,2312,181812,0.33888915812665193,0.987443244769829
5389,23,5366,0.010001975790968771,0.9957320467619224
1996,27,1969,0.0036701249221799312,0.9864729458917836
6588,172,6416,0.011959127222298851,0.9738919247115968
495,19,476,0.0008872419822029697,0.9616161616161616
83453,7637,75816,0.14131751706449652,0.9084874120762585
5207,179,5028,0.009371959425454898,0.965623199539082
123863,795,123068,0.22939305938183838,0.9935816184009753
120740,770,119970,0.2236185306825426,0.9936226602617194
7304,23,7281,0.013571447210966012,0.9968510405257394
77066,7615,69451,0.129453451483148,0.9011885915968131
184124,2312,181812,0.33888915812665193,0.987443244769829
11398,42,11356,0.021167058718270848,0.9963151430075452
80556,7759,72797,0.1356902407109865,0.9036819107204925
1691,167,1524,0.002840665506044802,0.9012418687167356
5763,23,5740,0.010699094491271105,0.9960090230782579
182814,2333,180481,0.33640823569322303,0.9872383953088932
2693,186,2507,0.004672932036518582,0.9309320460453027
9965,47,9918,0.0184866932342207,0.9952834922227797
122955,743,122212,0.22779751497686834,0.9939571387906144
83511,207,83304,0.15527480270049618,0.9975212846211876
122543,793,121750,0.2269363683470831,0.9935288021347609
10149,59,10090,0.018807293278210006,0.9941866193713667
184922,99,184823,0.34450152285020896,0.999464639145153
9369,32,9337,0.01740373610888472,0.9965844807343367
2898,63,2835,0.005284308864591216,0.9782608695652174
7009,140,6869,0.012803498268386972,0.9800256812669424
5871,165,5706,0.010635720063970892,0.971895758814512
3055,176,2879,0.005366322829332667,0.9423895253682488
83511,207,83304,0.15527480270049618,0.9975212846211876
2467,458,2009,0.0037446830719448866,0.814349412241589
2936,71,2865,0.005340227476914933,0.9758174386920981
123898,747,123151,0.22954776754260067,0.9939708469870377
964,159,805,0.0015004827640197282,0.8350622406639004
2106,6221,4115,0.00767016965706979,1.9539411206077872
215329,223,215106,0.4009476340835126,0.9989643754440879
77389,7623,69766,0.13004059691254702,0.9014976288619829
2952,46,2906,0.005416649580424013,0.9844173441734417
2690,171,2519,0.004695299481448068,0.9364312267657993
184124,2312,181812,0.33888915812665193,0.987443244769829
670,54,616,0.0011481955063803136,0.9194029850746268
9537,55,9482,0.017674009401782684,0.994232987312572
5053,166,4887,0.00910914194753343,0.9671482287749852
79294,7659,71635,0.13352432646031456,0.9034100940802583
7495,54,7441,0.013869679810025834,0.9927951967978652
3144,160,2984,0.005562037972465675,0.9491094147582697
10131,48,10083,0.01879424560200114,0.9952620669233047
2045,172,1873,0.0034911853627440383,0.9158924205378973
3229,56,3173,0.005914325230105089,0.9826571694022918
215329,223,215106,0.4009476340835126,0.9989643754440879
120769,760,120009,0.2236912248785634,0.9937069943445752
4780,169,4611,0.008594690714155237,0.9646443514644352
216243,194,216049,0.4027053424642214,0.9991028611330771
5158,169,4989,0.009299265229434066,0.9672353625436215
3063,164,2899,0.005403601904215145,0.9464577211883775
5826,185,5641,0.01051456307060284,0.9682457947133539
81149,7701,73448,0.13690367459841116,0.9051004941527314
123530,754,122776,0.2288487848885542,0.9938962195418117
10171,59,10112,0.018848300260580732,0.994199193786255
5033,45,4988,0.009297401275689942,0.9910590105304987
83453,7637,75816,0.14131751706449652,0.9084874120762585
218507,204,218303,0.40690669420347664,0.9990663914657196
3804,61,3743,0.006976778864255705,0.9839642481598317
939,167,772,0.0014389722904636399,0.8221512247071352
183568,2345,181223,0.33779128937136293,0.987225442342892
5589,185,5404,0.01007280603324548,0.9668992664161746
184922,99,184823,0.34450152285020896,0.999464639145153
117183,800,116383,0.2169325286023702,0.9931730711792666
562,44,518,0.0009655280394561728,0.9217081850533808
5395,184,5211,0.009713062960629569,0.9658943466172382
3746,188,3558,0.006631947421592786,0.9498131340096102
7161,168,6993,0.013034628532658334,0.9765395894428153
2727,933,1794,0.003343933016958251,0.6578657865786579
5712,161,5551,0.01034680723363169,0.9718137254901961
7277,25,7252,0.01351739255238642,0.996564518345472
4052,18,4034,0.007519189403795755,0.9955577492596249
7146,146,7000,0.0130476762088672,0.9795689896445564
123046,793,122253,0.22787393708037743,0.9935552557580092
39785,2280,37505,0.06990758517336634,0.9426919693351766
4722,50,4672,0.008708391892546795,0.9894112664125371
1994,197,1797,0.0033495248781906226,0.9012036108324974
6945,145,6800,0.012674885460042423,0.9791216702663786
6033,175,5858,0.010919041033077724,0.9709928725343941
4043,46,3997,0.007450223115263172,0.9886223101657186
1663,58,1605,0.0029916457593188368,0.9651232711966325
4253,61,4192,0.00781369409536733,0.9856571831648249
3130,23,3107,0.0057913042829929135,0.9926517571884984
114847,84,114763,0.2139129235368895,0.9992685921269167
39785,2280,37505,0.06990758517336634,0.9426919693351766
79315,7718,71597,0.13345349621803784,0.9026917985248691
120457,766,119691,0.22309848758793202,0.9936408842989615
4157,53,4104,0.007649666165884427,0.9872504209766658
5469,184,5285,0.009850995537694737,0.9663558237337722
1950,93,1857,0.003461362102838056,0.9523076923076923
4825,28,4797,0.00894138611056228,0.9941968911917098
1159,186,973,0.001813626993032541,0.8395168248490078
77921,7699,70222,0.1308905598198675,0.901194799861398
7648,66,7582,0.014132497287947302,0.9913702928870293
215329,223,215106,0.4009476340835126,0.9989643754440879
82939,7638,75301,0.14035758088627273,0.9079082217051085
3905,192,3713,0.006920860251931988,0.9508322663252241
6290,180,6110,0.011388757376596942,0.9713831478537361
2897,157,2740,0.005107233258899447,0.9458060062133241
3698,181,3517,0.0065555253180837065,0.9510546241211466
5804,183,5621,0.010477283995720362,0.9684700206753962
5120,172,4948,0.009222843125924987,0.96640625
5139,58,5081,0.009470748973893463,0.9887137575403775
1663,58,1605,0.0029916457593188368,0.9651232711966325
1356,45,1311,0.0024436433585464145,0.9668141592920354
124795,745,124050,0.23122346195856805,0.9940302095436516
2971,161,2810,0.005237710020988119,0.9458094917536183
83179,7626,75553,0.14082729722979195,0.9083182053162457
118495,772,117723,0.2194302266194962,0.9934849571711887
4261,60,4201,0.007830469679064445,0.9859187984041304
120200,756,119444,0.22263809101313342,0.9937104825291181
2874,155,2719,0.005068090230272846,0.9460681976339597
39785,2280,37505,0.06990758517336634,0.9426919693351766
122543,793,121750,0.2269363683470831,0.9935288021347609
118808,788,118020,0.219983820881501,0.9933674500033668
5069,44,5025,0.009366367564222527,0.9913197869402249
673,29,644,0.0012003862112157824,0.9569093610698366
114847,84,114763,0.2139129235368895,0.9992685921269167
1132,180,952,0.0017744839644059393,0.8409893992932862
6735,53,6682,0.012454938918235806,0.9921306607275426
5771,171,5600,0.010438140967093761,0.9703690868133772
123530,754,122776,0.2288487848885542,0.9938962195418117
6523,178,6345,0.011826786506466055,0.9727119423578108
3522,22,3500,0.0065238381044336,0.9937535491198183
6554,175,6379,0.011890160933766268,0.9732987488556607
6231,163,6068,0.01131047131934374,0.9738404750441342
2971,161,2810,0.005237710020988119,0.9458094917536183
5624,172,5452,0.010162275812963426,0.9694167852062588
