true_counts,estimates,absolute_error,normalized_error,relative_error
122074,112572,9502,0.017711288476665164,0.07783803266870915
6933,12903,5970,0.011127803852419599,0.8610990913024664
2748,0,2748,0.005122144888852438,1.0
454,0,454,0.0008462349998322442,1.0
4729,3708,1021,0.0019030967727504875,0.21590188200465216
5387,9216,3829,0.0071370788862503585,0.7107852236866531
6241,366,5875,0.010950728246727829,0.9413555519948726
122527,107847,14680,0.027362840963738644,0.11981032751964873
119674,109468,10206,0.01902351191252838,0.0852816819025018
373,11921,11548,0.021524937837142634,30.959785522788202
6933,0,6933,0.012922791308010901,1.0
48691,50079,1388,0.0025871677968439537,0.028506294797806576
6487,6012,475,0.0008853780284588458,0.0732233698165562
5970,11203,5233,0.009754069943000295,0.8765494137353433
9877,7512,2365,0.00440825060485299,0.2394451756606257
1174,2793,1619,0.003017741111736571,1.379045996592845
2097,1955,142,0.0002646814316655918,0.06771578445398188
10194,14990,4796,0.008939522156818156,0.4704728271532274
9369,6540,2829,0.005273125142126473,0.30195325008005125
123955,122698,1257,0.0023429898563637245,0.01014077689484087
2597,0,2597,0.004840687873489732,1.0
3635,8138,4503,0.008393383709789858,1.23878954607978
3771,8981,5210,0.009711199006885446,1.3815963935295676
6741,14784,8043,0.014991779963988414,1.1931464174454829
114847,106019,8828,0.016454983653125664,0.07686748456642316
1987,0,1987,0.003703676089574161,1.0
216243,211327,4916,0.009163196606113023,0.022733683864911234
2814,0,2814,0.005245165835964615,1.0
83310,86938,3628,0.006762424183681458,0.04354819349417837
1019,0,1019,0.0018993688652622397,1.0
123898,128947,5049,0.0094111024540815,0.04075126313580526
2413,0,2413,0.004497720384570937,1.0
4811,7809,2998,0.00558813332488341,0.6231552691748077
11358,7342,4016,0.007485638236401525,0.35358337735516815
6570,13465,6895,0.012851961065734193,1.0494672754946728
1538,0,1538,0.002866760858462536,1.0
2997,0,2997,0.005586269371139286,1.0
218507,210296,8211,0.015304924193001227,0.037577743504784746
216243,224485,8242,0.015362706759069067,0.03811452856277429
49377,52318,2941,0.005481887961468348,0.059562144318204835
3024,0,3024,0.005636596122230631,1.0
9853,4536,5317,0.009910642057506702,0.5396325992083629
121831,123396,1565,0.0029170876095538814,0.012845663254836617
6733,8173,1440,0.0026840933915383957,0.21387197386009207
5046,3087,1959,0.003651485384738692,0.3882282996432818
4752,14915,10163,0.01894336190153105,2.138678451178451
4838,8062,3224,0.006009386871055408,0.666391070690368
119049,119184,135,0.0002516337554567246,0.0011339868457525893
5740,5447,293,0.0005461384470282985,0.051045296167247386
5139,0,5139,0.00957885829105265,1.0
2879,0,2879,0.005366322829332667,1.0
3137,3422,285,0.0005312268170753075,0.09085113165444693
5478,14671,9193,0.017135326769730883,1.6781672143117927
3810,0,3810,0.007101663765112005,1.0
6620,6469,151,0.00028145701536270675,0.022809667673716012
135494,144040,8546,0.015929348697282728,0.06307290359720726
123948,131503,7555,0.014082170536855957,0.060952980282053766
121500,135468,13968,0.026035705897922437,0.11496296296296296
2142,0,2142,0.003992588919913363,1.0
80500,90445,9945,0.018537019985312046,0.12354037267080745
121025,127264,6239,0.011629207409588924,0.05155133236934518
124767,125998,1231,0.0022945270590165033,0.0098663909527359
79597,79942,345,0.0006430640417227407,0.0043343342085757
119538,122280,2742,0.005110961166387695,0.022938312503137076
123624,118876,4748,0.00885005237710021,0.038406781854656055
5045,7747,2702,0.00503640301662274,0.5355797819623389
118038,111533,6505,0.012125019105525877,0.05510937155831173
1796,3987,2191,0.004083922653375434,1.219933184855234
184124,189828,5704,0.010631992156482644,0.03097912276509309
5389,6119,730,0.0013606862332104367,0.13546112451289663
1996,0,1996,0.003720451673271276,1.0
6588,0,6588,0.01227972726628816,1.0
495,0,495,0.0009226571033413235,1.0
83453,89217,5764,0.010743829381130077,0.06906881717853162
5207,12320,7113,0.0132583029819532,1.3660457077011714
123863,122359,1504,0.0028033864311623243,0.012142447704318481
120740,131704,10964,0.020436388850574284,0.0908066920655955
7304,2629,4675,0.008713983753779166,0.6400602409638554
77066,77344,278,0.0005181791408664403,0.0036072976409830533
184124,173846,10278,0.0191577165821053,0.05582107710021507
11398,13490,2092,0.003899391232707169,0.1835409721003685
80556,69452,11104,0.02069734237475163,0.13784199811311384
1691,0,1691,0.003151945781313491,1.0
5763,446,5317,0.009910642057506702,0.9226097518653479
182814,186292,3478,0.006482831122062875,0.01902480116402464
2693,0,2693,0.005019627432925625,1.0
9965,9209,756,0.0014091490305576577,0.07586552935273456
122955,120577,2378,0.004432482003526601,0.019340409092757513
83511,67267,16244,0.030278064619548403,0.19451329764941144
122543,123648,1105,0.002059668887256894,0.009017242926972573
10149,8917,1232,0.0022963910127606272,0.12139127007586954
184922,184396,526,0.000980439669409164,0.002844442521711857
9369,2540,6829,0.012728940118622016,0.728893158287971
2898,0,2898,0.0054017379504710215,1.0
7009,5677,1332,0.0024827863871730157,0.19004137537451848
5871,3863,2008,0.0037428191182007626,0.34202009879066597
3055,6832,3777,0.007040153291555917,1.2363338788870704
83511,99851,16340,0.030457004178984295,0.1956628468105998
2467,0,2467,0.0045983738867536265,1.0
2936,6144,3208,0.005979563611149426,1.0926430517711172
123898,116017,7881,0.014689819457440344,0.06360877496004778
964,573,391,0.0007288059139524394,0.40560165975103735
2106,22627,20521,0.03825019478316626,9.74406457739791
215329,220632,5303,0.009884546705088967,0.024627430582968388
77389,78982,1593,0.00296927831438935,0.020584320769101553
2952,8508,5556,0.010356127002352309,1.8821138211382114
2690,4908,2218,0.004134249404466779,0.8245353159851301
184124,183069,1055,0.0019664712000506995,0.005729834242141166
670,5705,5035,0.009385007101663765,7.514925373134329
9537,11511,1974,0.0036794446909005508,0.20698332809059453
5053,11971,6918,0.012894832001849042,1.3690876706906787
79294,78732,562,0.0010475420041976239,0.0070875476076374
7495,10974,3479,0.006484695075806999,0.46417611741160775
3144,6947,3803,0.007088616088903138,1.2096055979643765
10131,12471,2340,0.004361651761249893,0.23097423748889548
2045,0,2045,0.0038117854067333465,1.0
3229,3026,203,0.0003783826100571488,0.06286776091669248
215329,213364,1965,0.0036626691072034357,0.00912557063841842
120769,120251,518,0.0009655280394561728,0.004289180170407969
4780,0,4780,0.008909698896912174,1.0
216243,208727,7516,0.014009476340835126,0.03475719445253719
5158,8714,3556,0.006628219514104538,0.6894145017448623
3063,0,3063,0.005709290318251462,1.0
5826,412,5414,0.010091445570686718,0.9292825266048746
81149,73367,7782,0.01450528803677208,0.09589766971866566
123530,127027,3497,0.006518246243201228,0.02830891281470088
10171,3458,6713,0.012512721484303645,0.660013764624914
5033,10638,5605,0.01044746073581438,1.1136499105901052
83453,78095,5358,0.009987064161015781,0.06420380333840604
218507,215974,2533,0.004721394833865803,0.011592305967314549
3804,8212,4408,0.008216308104098088,1.1587802313354363
939,7127,6188,0.011534145768638605,6.589989350372737
183568,189582,6014,0.01120981781716105,0.03276170138586246
5589,9272,3683,0.006864941639608271,0.6589729826444802
184922,191516,6594,0.012290910988752903,0.035658277544045595
117183,129143,11960,0.022292886779721674,0.10206258586996407
562,12,550,0.0010251745592681372,0.9786476868327402
5395,0,5395,0.010056030449548364,1.0
3746,0,3746,0.006982370725488077,1.0
7161,2828,4333,0.008076511573288796,0.6050830889540567
2727,1336,1391,0.0025927596580763252,0.51008434176751
5712,10664,4952,0.009230298940901483,0.8669467787114846
7277,16183,8906,0.016600372045167327,1.2238559846090422
4052,7848,3796,0.00707556841269427,0.9368213228035538
7146,12921,5775,0.01076433287231544,0.808144416456759
123046,116027,7019,0.013083091330005554,0.0570437072314419
39785,50207,10422,0.019426125921259137,0.26195802438104815
4722,253,4469,0.008330009282489646,0.9464210080474376
1994,4184,2190,0.00408205869963131,1.098294884653962
6945,2653,4292,0.008000089469779719,0.6179985601151908
6033,6292,259,0.0004827640197280864,0.042930548649096636
4043,3663,380,0.0007083024227670766,0.09398961167449914
1663,9786,8123,0.015140896263518324,4.884546001202646
4253,10362,6109,0.011386893422852819,1.4363978368210675
3130,10921,7791,0.014522063620469195,2.489137380191693
114847,113262,1585,0.002954366684436359,0.013800969986155494
39785,42511,2726,0.005081137906481713,0.0685182857861003
79315,77196,2119,0.003949717983798514,0.026716257958771986
120457,122371,1914,0.0035676074662531173,0.015889487534970985
4157,0,4157,0.0077484557143229936,1.0
5469,7341,1872,0.0034893214089999143,0.34229292375205705
1950,0,1950,0.0036347098010415775,1.0
4825,18564,13739,0.025608860490518068,2.847461139896373
1159,10966,9807,0.018279794368622947,8.46160483175151
77921,68220,9701,0.018082215271745816,0.12449788888746294
7648,8687,1039,0.0019366479401447174,0.13585251046025104
215329,210824,4505,0.008397111617278106,0.020921473651946555
82939,92691,9752,0.018177276912696133,0.11758039040740785
3905,15767,11862,0.022110219312797535,3.0376440460947505
6290,11285,4995,0.00931044895189881,0.7941176470588235
2897,4305,1408,0.0026244468717264314,0.4860200207110804
3698,0,3698,0.00689290094577013,1.0
5804,320,5484,0.01022192233277539,0.9448656099241902
5120,1543,3577,0.00666736254273114,0.6986328125
5139,0,5139,0.00957885829105265,1.0
1663,11744,10081,0.01879051769451289,6.061936259771497
1356,3563,2207,0.004113745913281416,1.6275811209439528
124795,111073,13722,0.02557717327686796,0.1099563283785408
2971,4408,1437,0.0026785015303060237,0.4836755301245372
83179,95676,12497,0.023293829940316202,0.1502422486444896
118495,119792,1297,0.00241754800612868,0.010945609519389004
4261,11067,6806,0.012686069182507167,1.5972776343581319
120200,107832,12368,0.02305337990732422,0.10289517470881863
2874,5855,2981,0.005556446111233303,1.0372303409881698
39785,37673,2112,0.003936670307589647,0.053085333668468015
122543,109134,13409,0.024993755754957186,0.10942281484866537
118808,120057,1249,0.0023280782264107334,0.01051276008349606
5069,0,5069,0.009448381528963977,1.0
673,6312,5639,0.010510835163114593,8.37890044576523
114847,113120,1727,0.003219048116101951,0.015037397581129677
1132,0,1132,0.0021099956383482388,1.0
6735,6564,171,0.0003187360902451845,0.025389755011135856
5771,1314,4457,0.00830764183756016,0.772309824987004
123530,113476,10054,0.01874019094342155,0.08138913624220837
6523,15885,9362,0.01745033495248782,1.4352291890234554
3522,0,3522,0.006564845086804326,1.0
6554,0,6554,0.012216352838987948,1.0
6231,11866,5635,0.010503379348138097,0.9043492216337666
2971,2937,34,6.337442730021212e-05,0.01144395826321104
5624,0,5624,0.010482875856952734,1.0
