true_counts,estimates,absolute_error,normalized_error,relative_error
122074,122060,14,2.6095352417734403e-05,0.0001146845356095483
6933,6916,17,3.168721365010606e-05,0.002452040963507861
2748,2749,1,1.8639537441238858e-06,0.000363901018922853
454,457,3,5.5918612323716575e-06,0.006607929515418502
4729,4746,17,3.168721365010606e-05,0.003594840346796363
5387,5381,6,1.1183722464743315e-05,0.0011137924633376648
6241,6239,2,3.7279074882477715e-06,0.0003204614645088928
122527,122536,9,1.6775583697114972e-05,7.345319807062933e-05
119674,119676,2,3.7279074882477715e-06,1.6712067784146933e-05
373,359,14,2.6095352417734403e-05,0.03753351206434316
6933,6934,1,1.8639537441238858e-06,0.00014423770373575654
48691,48706,15,2.7959306161858287e-05,0.00030806514550943707
6487,6505,18,3.3551167394229945e-05,0.0027747803298905503
5970,5960,10,1.8639537441238857e-05,0.0016750418760469012
9877,9870,7,1.3047676208867201e-05,0.0007087172218284905
1174,1196,22,4.100698237072549e-05,0.018739352640545145
2097,2104,7,1.3047676208867201e-05,0.0033381020505484026
10194,10195,1,1.8639537441238858e-06,9.809691975671964e-05
9369,9347,22,4.100698237072549e-05,0.0023481694951435587
123955,123941,14,2.6095352417734403e-05,0.00011294421362591264
2597,2577,20,3.7279074882477714e-05,0.007701193685021178
3635,3634,1,1.8639537441238858e-06,0.0002751031636863824
3771,3765,6,1.1183722464743315e-05,0.0015910898965791568
6741,6748,7,1.3047676208867201e-05,0.0010384215991692627
114847,114848,1,1.8639537441238858e-06,8.707236584325234e-06
1987,1983,4,7.455814976495543e-06,0.0020130850528434826
216243,216216,27,5.0326751091344914e-05,0.0001248595330253465
2814,2816,2,3.7279074882477715e-06,0.0007107320540156361
83310,83333,23,4.2870936114849375e-05,0.00027607730164446045
1019,1059,40,7.455814976495543e-05,0.03925417075564279
123898,123908,10,1.8639537441238857e-05,8.071155305170382e-05
2413,2417,4,7.455814976495543e-06,0.0016576875259013675
4811,4797,14,2.6095352417734403e-05,0.002909997921430056
11358,11361,3,5.5918612323716575e-06,0.0002641310089804543
6570,6566,4,7.455814976495543e-06,0.0006088280060882801
1538,1540,2,3.7279074882477715e-06,0.0013003901170351106
2997,2999,2,3.7279074882477715e-06,0.000667334000667334
218507,218496,11,2.0503491185362745e-05,5.034163665237269e-05
216243,216234,9,1.6775583697114972e-05,4.161984434178216e-05
49377,49384,7,1.3047676208867201e-05,0.0001417664094618952
3024,3028,4,7.455814976495543e-06,0.0013227513227513227
9853,9850,3,5.5918612323716575e-06,0.0003044757941743631
121831,121819,12,2.236744492948663e-05,9.84970984396418e-05
6733,6718,15,2.7959306161858287e-05,0.002227833061042626
5046,5036,10,1.8639537441238857e-05,0.0019817677368212444
4752,4742,10,1.8639537441238857e-05,0.0021043771043771043
4838,4827,11,2.0503491185362745e-05,0.0022736668044646548
119049,119018,31,5.778256606784046e-05,0.000260396979395039
5740,5757,17,3.168721365010606e-05,0.002961672473867596
5139,5144,5,9.319768720619429e-06,0.000972951936174353
2879,2893,14,2.6095352417734403e-05,0.004862799583188607
3137,3150,13,2.4231398673610515e-05,0.004144086707044948
5478,5484,6,1.1183722464743315e-05,0.001095290251916758
3810,3835,25,4.6598843603097145e-05,0.006561679790026247
6620,6623,3,5.5918612323716575e-06,0.00045317220543806646
135494,135516,22,4.100698237072549e-05,0.00016236881337919023
123948,123960,12,2.236744492948663e-05,9.681479330041631e-05
121500,121488,12,2.236744492948663e-05,9.876543209876543e-05
2142,2152,10,1.8639537441238857e-05,0.004668534080298786
80500,80518,18,3.3551167394229945e-05,0.00022360248447204968
121025,121003,22,4.100698237072549e-05,0.00018178062383805
124767,124774,7,1.3047676208867201e-05,5.610457893513509e-05
79597,79601,4,7.455814976495543e-06,5.0253150244355946e-05
119538,119527,11,2.0503491185362745e-05,9.20209473138249e-05
123624,123616,8,1.4911629952991086e-05,6.471235358830001e-05
5045,5053,8,1.4911629952991086e-05,0.0015857284440039642
118038,118038,0,0.0,0.0
1796,1799,3,5.5918612323716575e-06,0.0016703786191536749
184124,184129,5,9.319768720619429e-06,2.7155612521996045e-05
5389,5384,5,9.319768720619429e-06,0.0009278159213212099
1996,2016,20,3.7279074882477714e-05,0.01002004008016032
6588,6579,9,1.6775583697114972e-05,0.001366120218579235
495,507,12,2.236744492948663e-05,0.024242424242424242
83453,83446,7,1.3047676208867201e-05,8.38795489676824e-05
5207,5219,12,2.236744492948663e-05,0.0023045899750336087
123863,123853,10,1.8639537441238857e-05,8.073435973616011e-05
120740,120736,4,7.455814976495543e-06,3.312903760145768e-05
7304,7313,9,1.6775583697114972e-05,0.0012322015334063528
77066,77053,13,2.4231398673610515e-05,0.00016868658033373992
184124,184134,10,1.8639537441238857e-05,5.431122504399209e-05
11398,11388,10,1.8639537441238857e-05,0.0008773469029654326
80556,80549,7,1.3047676208867201e-05,8.689607229753215e-05
1691,1704,13,2.4231398673610515e-05,0.00768775872264932
5763,5758,5,9.319768720619429e-06,0.0008676036786395974
182814,182814,0,0.0,0.0
2693,2694,1,1.8639537441238858e-06,0.0003713330857779428
9965,9941,24,4.473488985897326e-05,0.002408429503261415
122955,122963,8,1.4911629952991086e-05,6.506445447521451e-05
83511,83505,6,1.1183722464743315e-05,7.184682257427165e-05
122543,122541,2,3.7279074882477715e-06,1.632080167777841e-05
10149,10149,0,0.0,0.0
184922,184929,7,1.3047676208867201e-05,3.7853797817458174e-05
9369,9373,4,7.455814976495543e-06,0.0004269399082079197
2898,2883,15,2.7959306161858287e-05,0.005175983436853002
7009,7007,2,3.7279074882477715e-06,0.00028534741047224997
5871,5869,2,3.7279074882477715e-06,0.00034065746891500596
3055,3043,12,2.236744492948663e-05,0.003927986906710311
83511,83516,5,9.319768720619429e-06,5.9872352145226375e-05
2467,2454,13,2.4231398673610515e-05,0.00526955816781516
2936,2950,14,2.6095352417734403e-05,0.004768392370572207
123898,123888,10,1.8639537441238857e-05,8.071155305170382e-05
964,963,1,1.8639537441238858e-06,0.001037344398340249
2106,2122,16,2.9823259905982172e-05,0.007597340930674264
215329,215340,11,2.0503491185362745e-05,5.1084619349925e-05
77389,77379,10,1.8639537441238857e-05,0.00012921733062838388
2952,2939,13,2.4231398673610515e-05,0.004403794037940379
2690,2675,15,2.7959306161858287e-05,0.0055762081784386614
184124,184128,4,7.455814976495543e-06,2.1724490017596836e-05
670,686,16,2.9823259905982172e-05,0.023880597014925373
9537,9533,4,7.455814976495543e-06,0.0004194191045402118
5053,5056,3,5.5918612323716575e-06,0.0005937067088858105
79294,79289,5,9.319768720619429e-06,6.305647337755693e-05
7495,7494,1,1.8639537441238858e-06,0.000133422281521014
3144,3148,4,7.455814976495543e-06,0.001272264631043257
10131,10118,13,2.4231398673610515e-05,0.0012831902082716415
2045,2060,15,2.7959306161858287e-05,0.007334963325183374
3229,3238,9,1.6775583697114972e-05,0.002787240631774543
215329,215349,20,3.7279074882477714e-05,9.288112609077272e-05
120769,120774,5,9.319768720619429e-06,4.1401352996215915e-05
4780,4779,1,1.8639537441238858e-06,0.00020920502092050208
216243,216241,2,3.7279074882477715e-06,9.248854298173813e-06
5158,5172,14,2.6095352417734403e-05,0.002714230321830167
3063,3069,6,1.1183722464743315e-05,0.0019588638589618022
5826,5825,1,1.8639537441238858e-06,0.00017164435290078958
81149,81171,22,4.100698237072549e-05,0.0002711062366757446
123530,123534,4,7.455814976495543e-06,3.23807981866753e-05
10171,10145,26,4.846279734722103e-05,0.0025562874840232034
5033,5033,0,0.0,0.0
83453,83468,15,2.7959306161858287e-05,0.00017974189064503374
218507,218490,17,3.168721365010606e-05,7.780071119003053e-05
3804,3800,4,7.455814976495543e-06,0.0010515247108307045
939,944,5,9.319768720619429e-06,0.005324813631522897
183568,183559,9,1.6775583697114972e-05,4.9028153054998694e-05
5589,5564,25,4.6598843603097145e-05,0.004473072105922347
184922,184915,7,1.3047676208867201e-05,3.7853797817458174e-05
117183,117183,0,0.0,0.0
562,543,19,3.541512113835383e-05,0.033807829181494664
5395,5382,13,2.4231398673610515e-05,0.0024096385542168677
3746,3731,15,2.7959306161858287e-05,0.00400427122263748
7161,7172,11,2.0503491185362745e-05,0.0015360983102918587
2727,2727,0,0.0,0.0
5712,5700,12,2.236744492948663e-05,0.0021008403361344537
7277,7259,18,3.3551167394229945e-05,0.0024735467912601347
4052,4040,12,2.236744492948663e-05,0.0029615004935834156
7146,7165,19,3.541512113835383e-05,0.0026588301147495103
123046,123066,20,3.7279074882477714e-05,0.00016254083838564438
39785,39803,18,3.3551167394229945e-05,0.0004524318210380797
4722,4731,9,1.6775583697114972e-05,0.0019059720457433292
1994,2003,9,1.6775583697114972e-05,0.004513540621865597
6945,6928,17,3.168721365010606e-05,0.0024478041756659467
6033,6031,2,3.7279074882477715e-06,0.0003315100281783524
4043,4039,4,7.455814976495543e-06,0.0009893643334157804
1663,1671,8,1.4911629952991086e-05,0.004810583283223091
4253,4261,8,1.4911629952991086e-05,0.0018810251587114979
3130,3130,0,0.0,0.0
114847,114837,10,1.8639537441238857e-05,8.707236584325232e-05
39785,39783,2,3.7279074882477715e-06,5.0270202337564406e-05
79315,79312,3,5.5918612323716575e-06,3.782386685998865e-05
120457,120456,1,1.8639537441238858e-06,8.30171762537669e-06
4157,4153,4,7.455814976495543e-06,0.0009622323791195574
5469,5473,4,7.455814976495543e-06,0.0007313951362223441
1950,1958,8,1.4911629952991086e-05,0.0041025641025641026
4825,4854,29,5.405465857959269e-05,0.006010362694300518
1159,1140,19,3.541512113835383e-05,0.01639344262295082
77921,77932,11,2.0503491185362745e-05,0.00014116861949923642
7648,7644,4,7.455814976495543e-06,0.0005230125523012552
215329,215334,5,9.319768720619429e-06,2.322028152269318e-05
82939,82962,23,4.2870936114849375e-05,0.0002773122415269053
3905,3899,6,1.1183722464743315e-05,0.0015364916773367477
6290,6300,10,1.8639537441238857e-05,0.001589825119236884
2897,2881,16,2.9823259905982172e-05,0.005522954780807732
3698,3704,6,1.1183722464743315e-05,0.0016224986479177934
5804,5807,3,5.5918612323716575e-06,0.0005168849069607167
5120,5126,6,1.1183722464743315e-05,0.001171875
5139,5142,3,5.5918612323716575e-06,0.0005837711617046118
1663,1653,10,1.8639537441238857e-05,0.006013229104028864
1356,1374,18,3.3551167394229945e-05,0.01327433628318584
124795,124806,11,2.0503491185362745e-05,8.814455707360071e-05
2971,2981,10,1.8639537441238857e-05,0.003365870077415012
83179,83174,5,9.319768720619429e-06,6.01113261760781e-05
118495,118514,19,3.541512113835383e-05,0.00016034431832566775
4261,4280,19,3.541512113835383e-05,0.004459047172025346
120200,120205,5,9.319768720619429e-06,4.1597337770382697e-05
2874,2863,11,2.0503491185362745e-05,0.003827418232428671
39785,39812,27,5.0326751091344914e-05,0.0006786477315571196
122543,122557,14,2.6095352417734403e-05,0.00011424561174444888
118808,118816,8,1.4911629952991086e-05,6.733553296074339e-05
5069,5070,1,1.8639537441238858e-06,0.00019727756954034326
673,655,18,3.3551167394229945e-05,0.02674591381872214
114847,114845,2,3.7279074882477715e-06,1.7414473168650467e-05
1132,1134,2,3.7279074882477715e-06,0.0017667844522968198
6735,6723,12,2.236744492948663e-05,0.0017817371937639199
5771,5772,1,1.8639537441238858e-06,0.00017328019407381737
123530,123541,11,2.0503491185362745e-05,8.904719501335708e-05
6523,6513,10,1.8639537441238857e-05,0.0015330369461904031
3522,3518,4,7.455814976495543e-06,0.001135718341851221
6554,6572,18,3.3551167394229945e-05,0.00274641440341776
6231,6242,11,2.0503491185362745e-05,0.0017653667148130317
2971,2981,10,1.8639537441238857e-05,0.003365870077415012
5624,5620,4,7.455814976495543e-06,0.0007112375533428165
