true_counts,estimates,absolute_error,normalized_error,relative_error
183,0,183,0.0003411035351746711,1.0
27,0,27,5.0326751091344914e-05,1.0
1750,1293,457,0.0008518268610646158,0.2611428571428571
2250,3063,813,0.0015153943939727192,0.36133333333333334
858,1097,239,0.0004454849448456087,0.27855477855477856
240,434,194,0.00036160702636003385,0.8083333333333333
639,0,639,0.001191066442495163,1.0
1373,1863,490,0.000913337334620704,0.3568827385287691
614,258,356,0.0006635675329081034,0.5798045602605864
2707,3269,562,0.0010475420041976239,0.20760990025858883
1294,1219,75,0.00013979653080929143,0.05795981452859351
363,1102,739,0.0013774618169075515,2.0358126721763083
2070,2258,188,0.00035042330389529054,0.09082125603864734
549,981,432,0.0008052280174615186,0.7868852459016393
776,666,110,0.00020503491185362745,0.14175257731958762
63,196,133,0.00024790584796847683,2.111111111111111
937,1070,133,0.00024790584796847683,0.14194236926360726
2218,2848,630,0.001174290858798048,0.2840396753832281
38866,37221,1645,0.003066203909083792,0.04232491123346884
410,0,410,0.0007642210350907932,1.0
1182,1201,19,3.541512113835383e-05,0.016074450084602367
838,348,490,0.000913337334620704,0.5847255369928401
180,0,180,0.00033551167394229946,1.0
132,902,770,0.001435244382975392,5.833333333333333
647,216,431,0.0008033640637173947,0.6661514683153014
677,531,146,0.00027213724664208733,0.21565731166912852
27,596,569,0.001060589680406491,21.074074074074073
368,652,284,0.0005293628633311836,0.7717391304347826
1347,1690,343,0.0006393361342344929,0.2546399406087602
1317,2352,1035,0.0019291921251682219,0.785876993166287
1287,1678,391,0.0007288059139524394,0.3038073038073038
1112,1228,116,0.00021621863431837076,0.10431654676258993
2979,3143,164,0.00030568841403631725,0.055052030882846596
2102,1793,309,0.0005759617069342807,0.14700285442435776
775,972,197,0.0003671988875924055,0.2541935483870968
804,1492,688,0.0012824001759572335,0.8557213930348259
1281,897,384,0.0007157582377435722,0.2997658079625293
469,0,469,0.0008741943059941025,1.0
506,430,76,0.00014166048455341532,0.15019762845849802
1483,800,683,0.001273080407236614,0.4605529332434255
1557,1112,445,0.0008294594161351292,0.28580603725112397
1742,1623,119,0.00022181049555074241,0.06831228473019518
1262,2124,862,0.0016067281274347895,0.6830427892234548
86,0,86,0.0001603000219946542,1.0
772,318,454,0.0008462349998322442,0.5880829015544041
133,419,286,0.0005330907708194313,2.1503759398496243
1282,1479,197,0.0003671988875924055,0.15366614664586584
1302,376,926,0.0017260211670587183,0.7112135176651305
0,82,82,0.00015284420701815863,inf
145,0,145,0.00027027329289796344,1.0
1565,1519,46,8.574187222969875e-05,0.02939297124600639
2055,2399,344,0.0006412000879786168,0.16739659367396595
272,601,329,0.0006132407818167584,1.2095588235294117
16835,17225,390,0.0007269419602083155,0.023166023166023165
389,493,104,0.00019385118938888412,0.26735218508997427
1226,2244,1018,0.0018975049115181157,0.8303425774877651
993,889,104,0.00019385118938888412,0.10473313192346426
1575,1147,428,0.0007977722024850231,0.27174603174603174
509,0,509,0.0009487524557590579,1.0
532,711,179,0.0003336477201981756,0.33646616541353386
259,177,82,0.00015284420701815863,0.3166023166023166
387,458,71,0.0001323407158327959,0.1834625322997416
1732,2211,479,0.0008928338434353413,0.27655889145496537
746,886,140,0.000260953524177344,0.1876675603217158
1234,1017,217,0.00040447796247488325,0.17585089141004862
1234,1333,99,0.0001845314206682647,0.08022690437601297
1586,1556,30,5.5918612323716575e-05,0.018915510718789406
2166,1935,231,0.00043057331489261764,0.10664819944598337
26892,27861,969,0.0018061711780560455,0.03603302097278001
14019,14211,192,0.0003578791188717861,0.013695698694628718
1721,175,1546,0.0028816724884155277,0.8983149331783846
1,466,465,0.0008667384910176069,465.0
1115,659,456,0.000849962907320492,0.40896860986547084
254,1607,1353,0.0025219294157996174,5.326771653543307
2628,3503,875,0.0016309595261084,0.3329528158295282
415,568,153,0.0002851849228509545,0.3686746987951807
488,664,176,0.0003280558589658039,0.36065573770491804
505,269,236,0.00043989308361323706,0.46732673267326735
1526,649,877,0.0016346874335966479,0.5747051114023591
2469,2569,100,0.00018639537441238858,0.04050222762251924
151,78,73,0.00013606862332104366,0.48344370860927155
1395,1887,492,0.0009170652421089518,0.35268817204301073
992,1616,624,0.0011631071363333047,0.6290322580645161
385,1119,734,0.0013681420481869322,1.9064935064935065
0,0,0,0.0,
481,1267,786,0.0014650676428813742,1.634095634095634
17148,17668,520,0.0009692559469444206,0.030324236062514578
1,0,1,1.8639537441238858e-06,1.0
18360,18763,403,0.000751173358881926,0.021949891067538127
1126,757,369,0.0006877989315817139,0.327708703374778
28,306,278,0.0005181791408664403,9.928571428571429
232,0,232,0.0004324372686367415,1.0
1492,722,770,0.001435244382975392,0.5160857908847185
23005,23653,648,0.001207842026192278,0.02816778961095414
0,64,64,0.00011929303962392869,inf
1844,789,1055,0.0019664712000506995,0.5721258134490239
873,1024,151,0.00028145701536270675,0.1729667812142039
996,190,806,0.001502346717763852,0.8092369477911646
623,2425,1802,0.003358844646911242,2.8924558587479936
2159,2822,663,0.0012358013323541363,0.30708661417322836
1620,1683,63,0.0001174290858798048,0.03888888888888889
435,112,323,0.0006020570593520151,0.7425287356321839
817,315,502,0.0009357047795501907,0.6144430844553244
2196,2231,35,6.5238381044336e-05,0.015938069216757743
43263,43448,185,0.0003448314426629189,0.004276171324226244
2325,1892,433,0.0008070919712056425,0.18623655913978496
449,1197,748,0.0013942374006046666,1.665924276169265
162,617,455,0.0008480989535763681,2.808641975308642
743,1953,1210,0.002255384030389902,1.6285329744279946
2181,2334,153,0.0002851849228509545,0.07015130674002751
1819,2255,436,0.0008126838324380143,0.23969213853765806
1175,2190,1015,0.0018919130502857442,0.8638297872340426
1051,62,989,0.0018434502529385232,0.9410085632730733
855,554,301,0.0005610500769812896,0.352046783625731
617,1381,764,0.0014240606605106488,1.2382495948136143
1234,953,281,0.0005237710020988119,0.22771474878444084
1513,1487,26,4.846279734722103e-05,0.017184401850627893
497,626,129,0.00024045003299198126,0.2595573440643863
770,857,87,0.00016216397573877808,0.11298701298701298
43485,43445,40,7.455814976495543e-05,0.0009198574220995745
151,0,151,0.00028145701536270675,1.0
1244,1638,394,0.000734397775184811,0.3167202572347267
18,0,18,3.3551167394229945e-05,1.0
406,539,133,0.00024790584796847683,0.3275862068965517
1875,2027,152,0.00028332096910683064,0.08106666666666666
797,1667,870,0.0016216397573877808,1.0915934755332497
1460,1907,447,0.000833187323623377,0.3061643835616438
191,0,191,0.0003560151651276622,1.0
2025,2205,180,0.00033551167394229946,0.08888888888888889
1009,1219,210,0.000391430286266016,0.20812685827552033
2326,2842,516,0.000961800131967925,0.22184006878761822
2405,3120,715,0.0013327269270485783,0.2972972972972973
0,0,0,0.0,
1823,1633,190,0.0003541512113835383,0.10422380691168404
1540,1804,264,0.0004920837884487059,0.17142857142857143
1119,0,1119,0.002085764239674628,1.0
1126,962,164,0.00030568841403631725,0.14564831261101244
43090,43955,865,0.0016123199886671612,0.020074263170109075
540,882,342,0.000637472180490369,0.6333333333333333
3494,2861,633,0.0011798827200304198,0.18116771608471666
578,457,121,0.00022553840303899018,0.2093425605536332
262,702,440,0.0008201396474145098,1.6793893129770991
2052,796,1256,0.0023411259026196005,0.6120857699805068
2590,1872,718,0.00133831878828095,0.27722007722007724
544,413,131,0.00024417794048022906,0.24080882352941177
1796,2432,636,0.0011854745812627913,0.35412026726057905
1690,708,982,0.0018304025767296559,0.5810650887573965
2502,2629,127,0.0002367221255037335,0.05075939248601119
94,0,94,0.00017521165194764527,1.0
758,0,758,0.0014128769380459055,1.0
492,0,492,0.0009170652421089518,1.0
358,633,275,0.0005125872796340686,0.7681564245810056
358,0,358,0.0006672954403963512,1.0
1578,2360,782,0.0014576118279048787,0.4955640050697085
43735,43756,21,3.91430286266016e-05,0.0004801646278724134
1439,2203,764,0.0014240606605106488,0.5309242529534399
119,614,495,0.0009226571033413235,4.159663865546219
0,254,254,0.000473444251007467,inf
0,0,0,0.0,
112,0,112,0.00020876281934187522,1.0
1323,2402,1079,0.0020112060899096728,0.8155706727135299
45310,45471,161,0.0003000965528039456,0.003553299492385787
1788,685,1103,0.002055940979768646,0.6168903803131991
1289,1099,190,0.0003541512113835383,0.1474010861132661
2192,2837,645,0.0012022501649599064,0.29425182481751827
8368,8144,224,0.00041752563868375044,0.02676864244741874
824,708,116,0.00021621863431837076,0.1407766990291262
1078,0,1078,0.002009342136165549,1.0
988,694,294,0.0005480024007724224,0.2975708502024291
10970,11377,407,0.0007586291738584215,0.03710118505013674
1226,619,607,0.0011314199226831988,0.49510603588907015
8062,8844,782,0.0014576118279048787,0.09699826345819895
821,750,71,0.0001323407158327959,0.08647990255785627
736,1160,424,0.0007903163875085275,0.5760869565217391
11,0,11,2.0503491185362745e-05,1.0
1516,1588,72,0.00013420466957691978,0.047493403693931395
186,0,186,0.00034669539640704277,1.0
261,1791,1530,0.002851849228509545,5.862068965517241
883,912,29,5.405465857959269e-05,0.03284258210645526
2432,2431,1,1.8639537441238858e-06,0.00041118421052631577
406,550,144,0.00026840933915383956,0.35467980295566504
613,378,235,0.0004380291298691132,0.3833605220228385
1241,2126,885,0.001649599063549639,0.7131345688960515
598,1754,1156,0.002154730528207212,1.9331103678929766
8296,8271,25,4.6598843603097145e-05,0.003013500482160077
857,2125,1268,0.002363493347549087,1.4795799299883314
420,940,520,0.0009692559469444206,1.2380952380952381
1204,531,673,0.0012544408697953752,0.5589700996677741
634,419,215,0.0004007500549866354,0.3391167192429022
34,0,34,6.337442730021212e-05,1.0
1,834,833,0.001552673468855197,833.0
315,212,103,0.00019198723564476023,0.326984126984127
2101,2311,210,0.000391430286266016,0.09995240361732509
1143,875,268,0.0004995396034252014,0.23447069116360456
448,867,419,0.0007809966187879081,0.9352678571428571
534,0,534,0.000995351299362155,1.0
784,1546,762,0.001420332753022401,0.9719387755102041
522,575,53,9.878954843856594e-05,0.10153256704980843
181,0,181,0.00033737562768642335,1.0
145,804,659,0.0012283455173776408,4.544827586206897
