true_counts,estimates,absolute_error,normalized_error,relative_error
183,0,183,0.0003411035351746711,1.0
27,1222,1195,0.0022274247242280434,44.25925925925926
1750,1898,148,0.0002758651541303351,0.08457142857142858
2250,1931,319,0.0005946012443755195,0.14177777777777778
858,755,103,0.00019198723564476023,0.12004662004662005
240,0,240,0.0004473488985897326,1.0
639,791,152,0.00028332096910683064,0.2378716744913928
1373,1377,4,7.455814976495543e-06,0.0029133284777858705
614,789,175,0.00032619190522168004,0.28501628664495116
2707,3175,468,0.0008723303522499786,0.17288511267085335
1294,1203,91,0.00016961979071527362,0.07032457496136012
363,309,54,0.00010065350218268983,0.1487603305785124
2070,2270,200,0.00037279074882477716,0.0966183574879227
549,922,373,0.0006952547465582094,0.6794171220400729
776,373,403,0.000751173358881926,0.5193298969072165
63,81,18,3.3551167394229945e-05,0.2857142857142857
937,1062,125,0.00023299421801548572,0.13340448239060831
2218,1875,343,0.0006393361342344929,0.15464382326420198
38866,38688,178,0.0003317837664540517,0.004579838419183862
410,504,94,0.00017521165194764527,0.22926829268292684
1182,1752,570,0.001062453634150615,0.48223350253807107
838,853,15,2.7959306161858287e-05,0.017899761336515514
180,316,136,0.0002534977092008485,0.7555555555555555
132,80,52,9.692559469444206e-05,0.3939393939393939
647,911,264,0.0004920837884487059,0.4080370942812983
677,1044,367,0.0006840710240934661,0.5420974889217134
27,16,11,2.0503491185362745e-05,0.4074074074074074
368,292,76,0.00014166048455341532,0.20652173913043478
1347,1249,98,0.0001826674669241408,0.07275426874536006
1317,1162,155,0.0002889128303392023,0.11769172361427487
1287,1296,9,1.6775583697114972e-05,0.006993006993006993
1112,647,465,0.0008667384910176069,0.4181654676258993
2979,3053,74,0.00013793257706516755,0.02484055052030883
2102,2306,204,0.0003802465638012727,0.09705042816365367
775,752,23,4.2870936114849375e-05,0.02967741935483871
804,1425,621,0.0011575152751009332,0.7723880597014925
1281,1460,179,0.0003336477201981756,0.13973458235753317
469,426,43,8.01500109973271e-05,0.09168443496801706
506,733,227,0.0004231174999161221,0.44861660079051385
1483,1821,338,0.0006300163655138735,0.22791638570465272
1557,1203,354,0.0006598396254198556,0.22736030828516376
1742,1750,8,1.4911629952991086e-05,0.004592422502870264
1262,1212,50,9.319768720619429e-05,0.039619651347068144
86,292,206,0.00038397447128952046,2.395348837209302
772,918,146,0.00027213724664208733,0.18911917098445596
133,0,133,0.00024790584796847683,1.0
1282,1187,95,0.00017707560569176915,0.07410296411856475
1302,1065,237,0.00044175703735736094,0.18202764976958524
0,120,120,0.0002236744492948663,inf
145,75,70,0.000130476762088672,0.4827586206896552
1565,1431,134,0.0002497698017126007,0.08562300319488818
2055,2026,29,5.405465857959269e-05,0.014111922141119221
272,269,3,5.5918612323716575e-06,0.011029411764705883
16835,16608,227,0.0004231174999161221,0.013483813483813483
389,468,79,0.00014725234578578697,0.20308483290488433
1226,1057,169,0.00031500818275693673,0.13784665579119088
993,1006,13,2.4231398673610515e-05,0.013091641490433032
1575,1562,13,2.4231398673610515e-05,0.008253968253968255
509,574,65,0.00012115699336805257,0.12770137524557956
532,573,41,7.642210350907931e-05,0.07706766917293233
259,219,40,7.455814976495543e-05,0.15444015444015444
387,493,106,0.00019757909687713189,0.2739018087855297
1732,1744,12,2.236744492948663e-05,0.006928406466512702
746,785,39,7.269419602083154e-05,0.05227882037533512
1234,618,616,0.0011481955063803136,0.4991896272285251
1234,1180,54,0.00010065350218268983,0.04376012965964344
1586,2334,748,0.0013942374006046666,0.47162673392181587
2166,2266,100,0.00018639537441238858,0.046168051708217916
26892,27174,282,0.0005256349558429358,0.010486390004462293
14019,13641,378,0.0007045745152788288,0.02696340680505029
1721,1426,295,0.0005498663545165463,0.17141196978500872
1,48,47,8.760582597382263e-05,47.0
1115,1041,74,0.00013793257706516755,0.06636771300448431
254,500,246,0.0004585326210544759,0.968503937007874
2628,2880,252,0.0004697163435192192,0.0958904109589041
415,113,302,0.0005629140307254135,0.727710843373494
488,247,241,0.0004492128523338565,0.49385245901639346
505,361,144,0.00026840933915383956,0.2851485148514851
1526,1483,43,8.01500109973271e-05,0.02817824377457405
2469,1952,517,0.0009636640857120489,0.20939651680842447
151,35,116,0.00021621863431837076,0.7682119205298014
1395,997,398,0.0007418535901613065,0.2853046594982079
992,657,335,0.0006244245042815017,0.3377016129032258
385,404,19,3.541512113835383e-05,0.04935064935064935
0,0,0,0.0,
481,838,357,0.0006654314866522273,0.7422037422037422
17148,17240,92,0.0001714837444593975,0.00536505714952181
1,0,1,1.8639537441238858e-06,1.0
18360,19047,687,0.0012805362222131095,0.03741830065359477
1126,1108,18,3.3551167394229945e-05,0.015985790408525755
28,0,28,5.2190704835468805e-05,1.0
232,296,64,0.00011929303962392869,0.27586206896551724
1492,1354,138,0.00025722561668909625,0.09249329758713137
23005,23233,228,0.000424981453660246,0.009910888937187569
0,0,0,0.0,
1844,1695,149,0.000277729107874459,0.08080260303687635
873,1196,323,0.0006020570593520151,0.3699885452462772
996,590,406,0.0007567652201142976,0.40763052208835343
623,574,49,9.13337334620704e-05,0.07865168539325842
2159,2148,11,2.0503491185362745e-05,0.005094951366373321
